City,Sentiment,Month,Count,Latitude,Longitude
schenkon,NEGATIVE,october,285,47.177492,8.134902
schenkon,POSITIVE,september,307,47.177492,8.134902
schindellegi,NEGATIVE,august,18,47.175612,8.7112027
schindellegi,NEGATIVE,july,4,47.175612,8.7112027
schindellegi,NEGATIVE,october,17,47.175612,8.7112027
schindellegi,NEGATIVE,september,18,47.175612,8.7112027
schleitheim,NEGATIVE,april,1,47.7488818,8.4845902
schleitheim,POSITIVE,august,2,47.7488818,8.4845902
schleitheim,POSITIVE,february,3,47.7488818,8.4845902
schleitheim,POSITIVE,june,4,47.7488818,8.4845902
schleitheim,POSITIVE,march,1,47.7488818,8.4845902
schleitheim,POSITIVE,may,5,47.7488818,8.4845902
schleitheim,POSITIVE,october,8,47.7488818,8.4845902
schleitheim,POSITIVE,september,5,47.7488818,8.4845902
schlieren,POSITIVE,august,84,47.3965147,8.444486099999999
schlieren,POSITIVE,july,12,47.3965147,8.444486099999999
schlieren,POSITIVE,october,98,47.3965147,8.444486099999999
schlieren,POSITIVE,september,126,47.3965147,8.444486099999999
schliern,POSITIVE,august,2,46.91012835,7.4148690529318
schmerikon,NEGATIVE,april,2,47.2256001,8.9415774
schmerikon,POSITIVE,august,57,47.2256001,8.9415774
schmerikon,POSITIVE,february,3,47.2256001,8.9415774
schmerikon,POSITIVE,january,1,47.2256001,8.9415774
schmerikon,POSITIVE,july,2,47.2256001,8.9415774
schmerikon,NEGATIVE,june,2,47.2256001,8.9415774
schmerikon,POSITIVE,march,5,47.2256001,8.9415774
schmerikon,POSITIVE,may,2,47.2256001,8.9415774
schmerikon,POSITIVE,october,51,47.2256001,8.9415774
schmerikon,POSITIVE,september,60,47.2256001,8.9415774
schmiedengasse,NEGATIVE,august,5,47.2076209,7.534994
schmiedengasse,NEGATIVE,july,3,47.2076209,7.534994
schmiedengasse,NEGATIVE,october,2,47.2076209,7.534994
schwellbrunn,POSITIVE,october,3,47.352345,9.2491335
schwellbrunn,POSITIVE,september,3,47.352345,9.2491335
schwerzenbach,POSITIVE,august,1,47.38150170000001,8.6523009
schwerzenbach,POSITIVE,october,1,47.38150170000001,8.6523009
schwerzenbach,NEGATIVE,september,2,47.38150170000001,8.6523009
schönenbuch,NEGATIVE,august,12,47.537212,7.5020354
schönenbuch,NEGATIVE,july,4,47.537212,7.5020354
schönenbuch,POSITIVE,october,17,47.537212,7.5020354
schönenbuch,POSITIVE,september,14,47.537212,7.5020354
schübelbach,POSITIVE,august,14,47.1726731,8.9287461
schübelbach,NEGATIVE,july,2,47.1726731,8.9287461
schübelbach,POSITIVE,october,8,47.1726731,8.9287461
schübelbach,POSITIVE,september,44,47.1726731,8.9287461
schüpfen,NEGATIVE,august,1,47.0394266,7.3778982000000015
schüpfen,POSITIVE,july,1,47.0394266,7.3778982000000015
schüpfen,NEGATIVE,october,1,47.0394266,7.3778982000000015
schüpfen,POSITIVE,september,8,47.0394266,7.3778982000000015
scuol,POSITIVE,april,6,46.7962805,10.2976297
scuol,POSITIVE,august,82,46.7962805,10.2976297
scuol,POSITIVE,february,5,46.7962805,10.2976297
scuol,POSITIVE,january,5,46.7962805,10.2976297
scuol,NEGATIVE,july,9,46.7962805,10.2976297
scuol,POSITIVE,june,16,46.7962805,10.2976297
scuol,POSITIVE,march,3,46.7962805,10.2976297
scuol,POSITIVE,may,12,46.7962805,10.2976297
scuol,NEGATIVE,october,68,46.7962805,10.2976297
scuol,NEGATIVE,september,98,46.7962805,10.2976297
sedrun,POSITIVE,august,1,46.6819344,8.7745246
sedrun,POSITIVE,september,1,46.6819344,8.7745246
sedunum,NEGATIVE,september,1,46.2103386,7.310554604188192
seegräben,NEGATIVE,august,4,47.3421419,8.770957800000001
seegräben,NEGATIVE,july,1,47.3421419,8.770957800000001
seegräben,POSITIVE,may,3,47.3421419,8.770957800000001
seegräben,POSITIVE,october,5,47.3421419,8.770957800000001
seegräben,POSITIVE,september,4,47.3421419,8.770957800000001
seelisberg,NEGATIVE,august,1,46.977964,8.5858121
seelisberg,POSITIVE,october,3,46.977964,8.5858121
seelisberg,POSITIVE,september,2,46.977964,8.5858121
seewen,NEGATIVE,may,1,47.4354627,7.658264900000002
seewen,NEGATIVE,october,4,47.4354627,7.658264900000002
seewen,POSITIVE,september,2,47.4354627,7.658264900000002
sennwald,POSITIVE,august,1,47.2615026,9.5037691
sennwald,POSITIVE,october,1,47.2615026,9.5037691
sent,POSITIVE,august,2,46.8172162,10.3386041
sent,POSITIVE,october,4,46.8172162,10.3386041
sent,POSITIVE,september,3,46.8172162,10.3386041
seon,POSITIVE,august,4,47.3460005,8.1593554
seon,POSITIVE,october,3,47.3460005,8.1593554
seon,POSITIVE,september,7,47.3460005,8.1593554
sergey,POSITIVE,august,1,46.7505419,6.4995735
siebnen,POSITIVE,august,4,47.17553529999999,8.898714199999997
siebnen,NEGATIVE,may,2,47.17553529999999,8.898714199999997
siebnen,POSITIVE,october,4,47.17553529999999,8.898714199999997
siebnen,NEGATIVE,september,1,47.17553529999999,8.898714199999997
sigriswil,POSITIVE,august,4,46.7164293,7.716069900000001
sigriswil,POSITIVE,october,3,46.7164293,7.716069900000001
sigriswil,POSITIVE,september,6,46.7164293,7.716069900000001
soleure,NEGATIVE,august,93,47.2081355,7.538404499999999
soleure,NEGATIVE,july,9,47.2081355,7.538404499999999
soleure,NEGATIVE,october,150,47.2081355,7.538404499999999
soleure,NEGATIVE,september,198,47.2081355,7.538404499999999
solothurn,POSITIVE,april,335,47.2081355,7.538404499999999
solothurn,POSITIVE,august,874,47.2081355,7.538404499999999
solothurn,POSITIVE,february,287,47.2081355,7.538404499999999
solothurn,POSITIVE,january,225,47.2081355,7.538404499999999
solothurn,POSITIVE,july,88,47.2081355,7.538404499999999
solothurn,POSITIVE,june,312,47.2081355,7.538404499999999
solothurn,POSITIVE,march,314,47.2081355,7.538404499999999
solothurn,POSITIVE,may,376,47.2081355,7.538404499999999
solothurn,POSITIVE,october,769,47.2081355,7.538404499999999
solothurn,POSITIVE,september,774,47.2081355,7.538404499999999
sommentier,POSITIVE,may,1,46.6384199,6.9124151
sonceboz,NEGATIVE,august,6,47.18813400000001,7.194327799999999
sonceboz,NEGATIVE,july,13,47.18813400000001,7.194327799999999
sonceboz,POSITIVE,october,2,47.18813400000001,7.194327799999999
sonceboz,NEGATIVE,september,9,47.18813400000001,7.194327799999999
sonvilier,NEGATIVE,october,1,47.1390852,6.9665391
spiez,POSITIVE,august,88,46.6919473,7.6774655
spiez,POSITIVE,july,11,46.6919473,7.6774655
spiez,NEGATIVE,may,8,46.6919473,7.6774655
spiez,POSITIVE,october,188,46.6919473,7.6774655
spiez,POSITIVE,september,141,46.6919473,7.6774655
spreitenbach,POSITIVE,august,33,47.4182308,8.3642468
spreitenbach,NEGATIVE,july,4,47.4182308,8.3642468
spreitenbach,POSITIVE,october,38,47.4182308,8.3642468
spreitenbach,POSITIVE,september,39,47.4182308,8.3642468
stabio,POSITIVE,october,1,45.8499456,8.9376319
stadelhoferplatz,POSITIVE,august,1,47.36643335,8.54831661462973
staefa,POSITIVE,august,3,47.2413349,8.734874699999999
staefa,POSITIVE,october,3,47.2413349,8.734874699999999
staefa,POSITIVE,september,2,47.2413349,8.734874699999999
stahlrain,POSITIVE,august,6,47.48322879999999,8.212086
stahlrain,POSITIVE,september,2,47.48322879999999,8.212086
stalden,POSITIVE,august,1,46.2325963,7.870420299999998
stalden,POSITIVE,september,1,46.2325963,7.870420299999998
stansstad,POSITIVE,august,211,46.979282,8.3386483
stansstad,POSITIVE,july,31,46.979282,8.3386483
stansstad,POSITIVE,october,255,46.979282,8.3386483
stansstad,POSITIVE,september,232,46.979282,8.3386483
steckborn,POSITIVE,april,2,47.6653429,8.9815246
steckborn,POSITIVE,august,2,47.6653429,8.9815246
steckborn,POSITIVE,february,21,47.6653429,8.9815246
steckborn,POSITIVE,january,1,47.6653429,8.9815246
steckborn,POSITIVE,june,5,47.6653429,8.9815246
steckborn,NEGATIVE,march,2,47.6653429,8.9815246
steckborn,POSITIVE,may,3,47.6653429,8.9815246
steckborn,POSITIVE,october,4,47.6653429,8.9815246
steckborn,NEGATIVE,september,14,47.6653429,8.9815246
steffisburg,POSITIVE,august,23,46.7774738,7.635419500000001
steffisburg,POSITIVE,july,10,46.7774738,7.635419500000001
steffisburg,NEGATIVE,october,22,46.7774738,7.635419500000001
steffisburg,POSITIVE,september,17,46.7774738,7.635419500000001
steinhausen,POSITIVE,august,47,47.1975084,8.4860144
steinhausen,NEGATIVE,july,4,47.1975084,8.4860144
steinhausen,POSITIVE,october,59,47.1975084,8.4860144
steinhausen,POSITIVE,september,97,47.1975084,8.4860144
steinmaur,POSITIVE,august,2,47.4989995,8.4555136
stäfa,POSITIVE,august,61,47.2413349,8.734874699999999
stäfa,POSITIVE,july,3,47.2413349,8.734874699999999
stäfa,POSITIVE,october,214,47.2413349,8.734874699999999
stäfa,POSITIVE,september,278,47.2413349,8.734874699999999
suhr,POSITIVE,april,2,47.373214,8.0795198
suhr,POSITIVE,august,3,47.373214,8.0795198
suhr,POSITIVE,june,1,47.373214,8.0795198
suhr,NEGATIVE,march,1,47.373214,8.0795198
suhr,NEGATIVE,may,1,47.373214,8.0795198
suhr,NEGATIVE,october,1,47.373214,8.0795198
suhr,NEGATIVE,september,1,47.373214,8.0795198
suiça,NEGATIVE,august,26,46.7985624,8.231973599999998
suiça,NEGATIVE,july,4,46.7985624,8.231973599999998
suiça,NEGATIVE,october,23,46.7985624,8.231973599999998
suiça,NEGATIVE,september,28,46.7985624,8.231973599999998
swissgrid,NEGATIVE,august,2,47.55398345,8.050071898466259
swissgrid,POSITIVE,july,3,47.55398345,8.050071898466259
swissgrid,POSITIVE,may,5,47.55398345,8.050071898466259
swissgrid,NEGATIVE,october,1,47.55398345,8.050071898466259
swissgrid,POSITIVE,september,5,47.55398345,8.050071898466259
switserland,NEGATIVE,august,1,46.7985624,8.231973599999998
tannay,POSITIVE,august,4,46.3089604,6.1757000999999985
tannay,NEGATIVE,july,1,46.3089604,6.1757000999999985
tannay,POSITIVE,october,4,46.3089604,6.1757000999999985
tannay,POSITIVE,september,1,46.3089604,6.1757000999999985
tessin,NEGATIVE,august,1,46.3356506,8.753706
therwil,POSITIVE,august,11,47.4983169,7.561236599999999
therwil,POSITIVE,july,4,47.4983169,7.561236599999999
therwil,POSITIVE,october,23,47.4983169,7.561236599999999
therwil,POSITIVE,september,12,47.4983169,7.561236599999999
thun,POSITIVE,april,364,46.7582827,7.628086
thun,POSITIVE,august,815,46.7582827,7.628086
thun,POSITIVE,february,236,46.7582827,7.628086
thun,POSITIVE,january,125,46.7582827,7.628086
thun,POSITIVE,july,108,46.7582827,7.628086
thun,POSITIVE,june,347,46.7582827,7.628086
thun,POSITIVE,march,281,46.7582827,7.628086
thun,POSITIVE,may,433,46.7582827,7.628086
thun,POSITIVE,october,864,46.7582827,7.628086
thun,POSITIVE,september,842,46.7582827,7.628086
thunersee,NEGATIVE,august,3,46.70548875,7.6916699625536
thunersee,POSITIVE,may,2,46.70548875,7.6916699625536
thunersee,NEGATIVE,october,2,46.70548875,7.6916699625536
thunersee,POSITIVE,september,1,46.70548875,7.6916699625536
thunstetten,NEGATIVE,july,1,47.2023549,7.758287299999999
thunstetten,NEGATIVE,may,1,47.2023549,7.758287299999999
ticino,POSITIVE,august,62,46.3356506,8.753706
ticino,POSITIVE,july,19,46.3356506,8.753706
ticino,POSITIVE,october,78,46.3356506,8.753706
ticino,POSITIVE,september,82,46.3356506,8.753706
titterten,POSITIVE,august,22,47.4015489,7.7171561
titterten,NEGATIVE,july,1,47.4015489,7.7171561
titterten,NEGATIVE,october,10,47.4015489,7.7171561
titterten,POSITIVE,september,27,47.4015489,7.7171561
toffen,NEGATIVE,august,1,46.859652,7.491931
toffen,NEGATIVE,july,1,46.859652,7.491931
toffen,POSITIVE,october,4,46.859652,7.491931
toffen,POSITIVE,september,6,46.859652,7.491931
toggenburg,POSITIVE,august,8,46.9279913,7.569762400000001
toggenburg,POSITIVE,october,20,46.9279913,7.569762400000001
toggenburg,POSITIVE,september,26,46.9279913,7.569762400000001
tolochenaz,POSITIVE,august,1,46.50115685,6.47751897449496
tolochenaz,NEGATIVE,october,1,46.50115685,6.47751897449496
trelex,POSITIVE,august,2,46.414967,6.2048987
trelex,POSITIVE,october,1,46.414967,6.2048987
trelex,POSITIVE,september,1,46.414967,6.2048987
treyvaux,NEGATIVE,august,1,46.7274425,7.1364409
treyvaux,NEGATIVE,october,3,46.7274425,7.1364409
trimmis,POSITIVE,august,9,46.8970804,9.563425099999998
trimmis,NEGATIVE,july,2,46.8970804,9.563425099999998
trimmis,POSITIVE,may,3,46.8970804,9.563425099999998
trimmis,POSITIVE,october,14,46.8970804,9.563425099999998
trimmis,POSITIVE,september,26,46.8970804,9.563425099999998
troistorrents,POSITIVE,august,3,46.2285806,6.9161978
troistorrents,POSITIVE,july,1,46.2285806,6.9161978
troistorrents,POSITIVE,may,1,46.2285806,6.9161978
troistorrents,POSITIVE,october,15,46.2285806,6.9161978
troistorrents,POSITIVE,september,9,46.2285806,6.9161978
trélex,NEGATIVE,august,1,46.414967,6.2048987
trélex,POSITIVE,september,4,46.414967,6.2048987
turbenthal,POSITIVE,august,11,47.4368146,8.848521
turbenthal,NEGATIVE,july,2,47.4368146,8.848521
turbenthal,POSITIVE,october,5,47.4368146,8.848521
turbenthal,POSITIVE,september,7,47.4368146,8.848521
turicum,POSITIVE,august,112,47.3685586,8.540443400000001
turicum,NEGATIVE,july,10,47.3685586,8.540443400000001
turicum,POSITIVE,may,15,47.3685586,8.540443400000001
turicum,POSITIVE,october,138,47.3685586,8.540443400000001
turicum,POSITIVE,september,198,47.3685586,8.540443400000001
täuffelen,NEGATIVE,august,1,47.0683128,7.1993363
täuffelen,POSITIVE,september,4,47.0683128,7.1993363
uefa,NEGATIVE,october,1,46.37093535,6.231168493722429
uefa,NEGATIVE,september,1,46.37093535,6.231168493722429
uerikon,NEGATIVE,august,5,47.2350588,8.7573767
uerikon,POSITIVE,july,1,47.2350588,8.7573767
uerikon,POSITIVE,october,6,47.2350588,8.7573767
uerikon,POSITIVE,september,4,47.2350588,8.7573767
uetendorf,POSITIVE,august,13,46.774144,7.569395
uetendorf,NEGATIVE,july,1,46.774144,7.569395
uetendorf,POSITIVE,october,11,46.774144,7.569395
uetendorf,POSITIVE,september,11,46.774144,7.569395
umiken,NEGATIVE,august,4,47.482462,8.1893151
umiken,POSITIVE,october,3,47.482462,8.1893151
umiken,NEGATIVE,september,3,47.482462,8.1893151
unterbäch,POSITIVE,august,1,46.28527490000001,7.7999493000000015
unterentfelden,POSITIVE,may,1,47.3664564,8.042651600000001
unterlunkhofen,POSITIVE,august,3,47.3222122,8.3805098
unterlunkhofen,POSITIVE,may,5,47.3222122,8.3805098
unterlunkhofen,POSITIVE,october,3,47.3222122,8.3805098
unterlunkhofen,NEGATIVE,september,3,47.3222122,8.3805098
unterohringen,POSITIVE,august,1,47.5344035,8.714365800000001
untersiggenthal,POSITIVE,august,5,47.4992019,8.2574722
untersiggenthal,POSITIVE,july,4,47.4992019,8.2574722
untersiggenthal,NEGATIVE,october,3,47.4992019,8.2574722
untersiggenthal,POSITIVE,september,4,47.4992019,8.2574722
uri,POSITIVE,august,57,46.78644129999999,8.6420159
uri,NEGATIVE,july,6,46.78644129999999,8.6420159
uri,NEGATIVE,october,90,46.78644129999999,8.6420159
uri,NEGATIVE,september,90,46.78644129999999,8.6420159
urnäsch,POSITIVE,august,3,47.3175029,9.2837233
urtenen,POSITIVE,august,1,47.01984270000001,7.4888338
urtenen,NEGATIVE,july,1,47.01984270000001,7.4888338
urtenen,NEGATIVE,october,1,47.01984270000001,7.4888338
urtenen,POSITIVE,september,1,47.01984270000001,7.4888338
uttigen,POSITIVE,august,2,46.7937156,7.579181
uttigen,NEGATIVE,july,1,46.7937156,7.579181
uttigen,POSITIVE,may,1,46.7937156,7.579181
uttigen,POSITIVE,october,6,46.7937156,7.579181
uttigen,POSITIVE,september,1,46.7937156,7.579181
utzigen,NEGATIVE,august,10,46.96039570000001,7.5657955
utzigen,POSITIVE,may,2,46.96039570000001,7.5657955
utzigen,POSITIVE,october,5,46.96039570000001,7.5657955
utzigen,POSITIVE,september,9,46.96039570000001,7.5657955
vallamand,NEGATIVE,august,1,46.9299746,7.0400809
vallamand,POSITIVE,july,3,46.9299746,7.0400809
vallamand,POSITIVE,october,1,46.9299746,7.0400809
valposchiavo,NEGATIVE,august,1,46.3253339,10.0578563
valposchiavo,POSITIVE,may,1,46.3253339,10.0578563
vaud,NEGATIVE,august,2266,46.6356963,6.5320717
vaud,NEGATIVE,july,374,46.6356963,6.5320717
vaud,POSITIVE,may,19,46.6356963,6.5320717
vaud,NEGATIVE,october,3113,46.6356963,6.5320717
vaud,NEGATIVE,september,2926,46.6356963,6.5320717
vd,NEGATIVE,august,68,46.6356963,6.5320717
vd,NEGATIVE,july,16,46.6356963,6.5320717
vd,NEGATIVE,october,24,46.6356963,6.5320717
vd,NEGATIVE,september,42,46.6356963,6.5320717
vechigen,NEGATIVE,july,1,46.94941,7.562916
vernayaz,POSITIVE,august,1,46.1365416,7.0393423
vernayaz,POSITIVE,october,3,46.1365416,7.0393423
vernayaz,POSITIVE,september,1,46.1365416,7.0393423
vernier,POSITIVE,august,29,46.2143981,6.083250700000002
vernier,POSITIVE,july,7,46.2143981,6.083250700000002
vernier,POSITIVE,october,30,46.2143981,6.083250700000002
vernier,POSITIVE,september,59,46.2143981,6.083250700000002
verscio,POSITIVE,october,3,46.18599,8.7311841
verscio,POSITIVE,september,2,46.18599,8.7311841
vevey,POSITIVE,august,367,46.4634985,6.8427295
vevey,POSITIVE,july,42,46.4634985,6.8427295
vevey,POSITIVE,may,10,46.4634985,6.8427295
vevey,NEGATIVE,october,507,46.4634985,6.8427295
vevey,POSITIVE,september,398,46.4634985,6.8427295
vex,POSITIVE,august,8,46.2113825,7.3983622
vex,POSITIVE,july,6,46.2113825,7.3983622
vex,POSITIVE,october,38,46.2113825,7.3983622
vex,POSITIVE,september,14,46.2113825,7.3983622
vezia,POSITIVE,august,2,46.0246543,8.936741
vidy,POSITIVE,october,24,46.51259520000001,6.603747599999998
vidy,POSITIVE,september,3,46.51259520000001,6.603747599999998
villarzel,POSITIVE,august,461,46.7478499,6.9118617
villarzel,POSITIVE,july,35,46.7478499,6.9118617
villarzel,POSITIVE,october,618,46.7478499,6.9118617
villarzel,POSITIVE,september,556,46.7478499,6.9118617
vionnaz,NEGATIVE,july,2,46.3106198,6.902557300000002
vionnaz,NEGATIVE,october,6,46.3106198,6.902557300000002
vionnaz,NEGATIVE,september,7,46.3106198,6.902557300000002
visp,POSITIVE,april,40,46.2913113,7.881191800000002
visp,POSITIVE,august,98,46.2913113,7.881191800000002
visp,POSITIVE,february,116,46.2913113,7.881191800000002
visp,NEGATIVE,january,43,46.2913113,7.881191800000002
visp,POSITIVE,july,10,46.2913113,7.881191800000002
visp,POSITIVE,june,45,46.2913113,7.881191800000002
visp,POSITIVE,march,84,46.2913113,7.881191800000002
visp,POSITIVE,may,38,46.2913113,7.881191800000002
visp,POSITIVE,october,166,46.2913113,7.881191800000002
visp,POSITIVE,september,140,46.2913113,7.881191800000002
vitznau,POSITIVE,august,3,47.0091184,8.484656900000001
vitznau,POSITIVE,october,3,47.0091184,8.484656900000001
volketswil,NEGATIVE,august,17,47.3898617,8.690503
volketswil,POSITIVE,july,3,47.3898617,8.690503
volketswil,NEGATIVE,october,33,47.3898617,8.690503
volketswil,POSITIVE,september,38,47.3898617,8.690503
vouvry,NEGATIVE,august,141,46.3357566,6.8885807
vouvry,POSITIVE,july,15,46.3357566,6.8885807
vouvry,NEGATIVE,october,164,46.3357566,6.8885807
vouvry,NEGATIVE,september,205,46.3357566,6.8885807
vs,NEGATIVE,august,89,46.2303063,7.6605757
vs,NEGATIVE,july,40,46.2303063,7.6605757
vs,NEGATIVE,may,16,46.2303063,7.6605757
vs,NEGATIVE,october,95,46.2303063,7.6605757
vs,NEGATIVE,september,220,46.2303063,7.6605757
vully,POSITIVE,august,4,46.9542107,7.0898265
vully,NEGATIVE,september,2,46.9542107,7.0898265
wahlern,POSITIVE,august,899,46.827063,7.353069500000001
wahlern,POSITIVE,july,45,46.827063,7.353069500000001
wahlern,POSITIVE,october,594,46.827063,7.353069500000001
wahlern,POSITIVE,september,618,46.827063,7.353069500000001
wallisellen,POSITIVE,august,66,47.4166195,8.5919985
wallisellen,POSITIVE,july,13,47.4166195,8.5919985
wallisellen,POSITIVE,may,1,47.4166195,8.5919985
wallisellen,POSITIVE,october,108,47.4166195,8.5919985
wallisellen,POSITIVE,september,74,47.4166195,8.5919985
wangi,POSITIVE,august,1,47.49093045,8.95544913039773
wangi,NEGATIVE,october,2,47.49093045,8.95544913039773
wegenstetten,POSITIVE,august,2,47.499233200000006,7.933883199999999
wegenstetten,POSITIVE,september,1,47.499233200000006,7.933883199999999
weggis,POSITIVE,august,5,47.03293305,8.43095665119305
weggis,POSITIVE,july,1,47.03293305,8.43095665119305
weggis,POSITIVE,october,9,47.03293305,8.43095665119305
weggis,NEGATIVE,september,9,47.03293305,8.43095665119305
wetzikon,POSITIVE,august,640,47.3226925,8.7980939
wetzikon,POSITIVE,july,55,47.3226925,8.7980939
wetzikon,POSITIVE,may,6,47.3226925,8.7980939
wetzikon,POSITIVE,october,732,47.3226925,8.7980939
wetzikon,POSITIVE,september,741,47.3226925,8.7980939
windisch,NEGATIVE,august,6,47.4793472,8.2179918
windisch,NEGATIVE,july,34,47.4793472,8.2179918
windisch,NEGATIVE,may,1,47.4793472,8.2179918
windisch,POSITIVE,october,12,47.4793472,8.2179918
windisch,NEGATIVE,september,8,47.4793472,8.2179918
winterthur,POSITIVE,april,1207,47.4991723,8.7291498
winterthur,POSITIVE,august,2289,47.4991723,8.7291498
winterthur,POSITIVE,february,1054,47.4991723,8.7291498
winterthur,POSITIVE,january,715,47.4991723,8.7291498
winterthur,NEGATIVE,july,284,47.4991723,8.7291498
winterthur,POSITIVE,june,1134,47.4991723,8.7291498
winterthur,POSITIVE,march,1134,47.4991723,8.7291498
winterthur,POSITIVE,may,1547,47.4991723,8.7291498
winterthur,POSITIVE,october,3009,47.4991723,8.7291498
winterthur,POSITIVE,september,3004,47.4991723,8.7291498
wohlen,NEGATIVE,august,97,47.3504945,8.278690600000001
wohlen,NEGATIVE,july,21,47.3504945,8.278690600000001
wohlen,NEGATIVE,may,1,47.3504945,8.278690600000001
wohlen,NEGATIVE,october,61,47.3504945,8.278690600000001
wohlen,NEGATIVE,september,92,47.3504945,8.278690600000001
wohlensee,POSITIVE,august,1,46.96608815,7.316296665267579
wohlensee,POSITIVE,october,7,46.96608815,7.316296665267579
wohlensee,POSITIVE,september,1,46.96608815,7.316296665267579
wolfwil,NEGATIVE,august,1,47.26971,7.794652
wolfwil,POSITIVE,july,1,47.26971,7.794652
wolfwil,POSITIVE,october,2,47.26971,7.794652
wolfwil,POSITIVE,september,1,47.26971,7.794652
wolhusen,POSITIVE,august,12,47.05747,8.0731509
wolhusen,POSITIVE,october,7,47.05747,8.0731509
wolhusen,POSITIVE,september,6,47.05747,8.0731509
wollerau,POSITIVE,august,155,47.195724,8.7194699
wollerau,POSITIVE,july,37,47.195724,8.7194699
wollerau,POSITIVE,may,2,47.195724,8.7194699
wollerau,POSITIVE,october,251,47.195724,8.7194699
wollerau,POSITIVE,september,141,47.195724,8.7194699
worb,POSITIVE,august,15,46.9320867,7.5680602
worb,NEGATIVE,july,1,46.9320867,7.5680602
worb,POSITIVE,october,43,46.9320867,7.5680602
worb,POSITIVE,september,36,46.9320867,7.5680602
worben,POSITIVE,august,2,47.100636,7.29635
worben,NEGATIVE,october,5,47.100636,7.29635
worben,NEGATIVE,september,1,47.100636,7.29635
worblaufen,POSITIVE,august,78,46.9807679,7.4615437999999985
worblaufen,POSITIVE,july,2,46.9807679,7.4615437999999985
worblaufen,NEGATIVE,may,2,46.9807679,7.4615437999999985
worblaufen,POSITIVE,october,39,46.9807679,7.4615437999999985
worblaufen,POSITIVE,september,36,46.9807679,7.4615437999999985
wynau,POSITIVE,september,2,47.2585983,7.8127574000000015
yverdon,POSITIVE,august,560,46.7785711,6.640915799999998
yverdon,POSITIVE,july,71,46.7785711,6.640915799999998
yverdon,POSITIVE,may,8,46.7785711,6.640915799999998
yverdon,POSITIVE,october,616,46.7785711,6.640915799999998
yverdon,POSITIVE,september,566,46.7785711,6.640915799999998
yvonand,POSITIVE,august,12,46.7983158,6.744502099999999
yvonand,NEGATIVE,july,4,46.7983158,6.744502099999999
yvonand,NEGATIVE,october,56,46.7983158,6.744502099999999
yvonand,NEGATIVE,september,9,46.7983158,6.744502099999999
zentralschweiz,NEGATIVE,july,1,47.04707665,8.300840697645219
zentralschweiz,NEGATIVE,october,3,47.04707665,8.300840697645219
zentralschweiz,POSITIVE,september,2,47.04707665,8.300840697645219
zermatt,POSITIVE,april,35,46.0222273,7.749400200000001
zermatt,POSITIVE,august,55,46.0222273,7.749400200000001
zermatt,POSITIVE,february,50,46.0222273,7.749400200000001
zermatt,POSITIVE,january,36,46.0222273,7.749400200000001
zermatt,POSITIVE,july,8,46.0222273,7.749400200000001
zermatt,NEGATIVE,june,20,46.0222273,7.749400200000001
zermatt,POSITIVE,march,58,46.0222273,7.749400200000001
zermatt,POSITIVE,may,28,46.0222273,7.749400200000001
zermatt,POSITIVE,october,127,46.0222273,7.749400200000001
zermatt,POSITIVE,september,123,46.0222273,7.749400200000001
zollikerberg,POSITIVE,august,8,47.3456637,8.5993998
zollikerberg,POSITIVE,july,5,47.3456637,8.5993998
zollikerberg,POSITIVE,october,35,47.3456637,8.5993998
zollikerberg,POSITIVE,september,12,47.3456637,8.5993998
zrh,POSITIVE,august,332,47.4582802,8.548178
zrh,POSITIVE,july,38,47.4582802,8.548178
zrh,POSITIVE,may,28,47.4582802,8.548178
zrh,POSITIVE,october,443,47.4582802,8.548178
zrh,POSITIVE,september,470,47.4582802,8.548178
zuchwil,NEGATIVE,august,4,47.2037732,7.559418400000001
zuchwil,POSITIVE,july,1,47.2037732,7.559418400000001
zuchwil,NEGATIVE,october,2,47.2037732,7.559418400000001
zuchwil,NEGATIVE,september,3,47.2037732,7.559418400000001
zuerich,POSITIVE,april,286,47.3685586,8.540443400000001
zuerich,POSITIVE,august,395,47.3685586,8.540443400000001
zuerich,POSITIVE,february,210,47.3685586,8.540443400000001
zuerich,POSITIVE,january,124,47.3685586,8.540443400000001
zuerich,POSITIVE,july,44,47.3685586,8.540443400000001
zuerich,POSITIVE,june,275,47.3685586,8.540443400000001
zuerich,POSITIVE,march,296,47.3685586,8.540443400000001
zuerich,POSITIVE,may,349,47.3685586,8.540443400000001
zuerich,POSITIVE,october,434,47.3685586,8.540443400000001
zuerich,POSITIVE,september,736,47.3685586,8.540443400000001
zumikon,POSITIVE,august,5,47.3324061,8.623822800000001
zumikon,POSITIVE,july,2,47.3324061,8.623822800000001
zumikon,POSITIVE,may,1,47.3324061,8.623822800000001
zumikon,POSITIVE,october,3,47.3324061,8.623822800000001
zunzgen,POSITIVE,october,3,47.4504005,7.80462
zunzgen,NEGATIVE,september,1,47.4504005,7.80462
zurigo,POSITIVE,april,94,47.3685586,8.540443400000001
zurigo,POSITIVE,august,97,47.3685586,8.540443400000001
zurigo,POSITIVE,february,65,47.3685586,8.540443400000001
zurigo,POSITIVE,january,37,47.3685586,8.540443400000001
zurigo,NEGATIVE,july,7,47.3685586,8.540443400000001
zurigo,POSITIVE,june,90,47.3685586,8.540443400000001
zurigo,POSITIVE,march,82,47.3685586,8.540443400000001
zurigo,POSITIVE,may,103,47.3685586,8.540443400000001
