City,Sentiment,Count,Latitude,Longitude,Country
münchenbuchsee,POSITIVE,38,47.0213315,7.451919599999999,Suisse
münchenstein,POSITIVE,7,47.5187909,7.6174515,Suisse
münchwilen,POSITIVE,5,47.537951299999996,7.9629997,Suisse
münsingen,POSITIVE,83,46.8739775,7.5631943,Suisse
münsterlingen,NEGATIVE,1,47.631287,9.2329998,Suisse
mürren,POSITIVE,1,46.5594576,7.8929320999999995,Suisse
naters,POSITIVE,35,46.3242659,7.9884511,Suisse
nebikon,POSITIVE,2,47.18965,7.973802,Suisse
neerach,POSITIVE,12,47.5112292,8.4716,Suisse
nendaz,POSITIVE,54,46.1867083,7.3051008,Suisse
neuchâtel,POSITIVE,2692,46.9895828,6.9292641,Suisse
neuenburg,POSITIVE,1,46.9895828,6.9292641,Suisse
neuenegg,POSITIVE,7,46.895472,7.303441599999999,Suisse
neuenhof,POSITIVE,6,47.4469866,8.3273496,Suisse
neuenkirch,NEGATIVE,1,47.1002397,8.2029897,Suisse
nidau,POSITIVE,477,47.1250287,7.241157,Suisse
nidwalden,POSITIVE,27,46.942756,8.4119773,Suisse
niederbipp,POSITIVE,3,47.2684936,7.693334299999999,Suisse
niederurnen,POSITIVE,13,47.1257569,9.054739699999999,Suisse
obergösgen,NEGATIVE,3,47.364104,7.9512089999999995,Suisse
oberkulm,POSITIVE,3,47.2989191,8.1216116,Suisse
oberlunkhofen,POSITIVE,3,47.311931,8.390497400000001,Suisse
oberrieden,POSITIVE,4,47.278074100000005,8.576096699999999,Suisse
oberrohrdorf,POSITIVE,3,47.421817,8.316452,Suisse
obersiggenthal,NEGATIVE,20,47.487555,8.294005199999999,Suisse
oberuzwil,POSITIVE,2,47.419639399999994,9.14380797316803,Suisse
oberwil,POSITIVE,63,47.5136942,7.5527853,Suisse
oberägeri,POSITIVE,29,47.134654,8.6133186,Suisse
obfelden,POSITIVE,21,47.2617701,8.4197059,Suisse
oensingen,NEGATIVE,2,47.2874895,7.711046499999999,Suisse
oerlikon,POSITIVE,4,47.4104211,8.544585099999999,Suisse
oftringen,POSITIVE,62,47.312659499999995,7.92099,Suisse
ollon,POSITIVE,156,46.297242600000004,6.995025699999999,Suisse
olten,POSITIVE,1445,47.3496571,7.9037869999999995,Suisse
onex,POSITIVE,26,46.183688700000005,6.1001121,Suisse
orbe,POSITIVE,62,46.724144,6.5317943,Suisse
orvin,NEGATIVE,3,47.1606885,7.212695,Suisse
ostermundigen,POSITIVE,333,46.9582779,7.4911242,Suisse
ostschweiz,NEGATIVE,1,47.41133225,9.27071413944569,Suisse
otelfingen,POSITIVE,3,47.460873,8.3892173,Suisse
othmarsingen,POSITIVE,1,47.402348100000005,8.2162901,Suisse
ovronnaz,POSITIVE,2,46.1989846,7.172337700000001,Suisse
ow,POSITIVE,34,46.8613857,8.2067825,Suisse
pfauen,POSITIVE,3,46.905792299999995,7.0740011,Suisse
pfisterhölzli,POSITIVE,45,47.363712400000004,8.689735699999998,Suisse
pfyn,POSITIVE,20,47.5970331,8.953673599999998,Suisse
pfäffikon,POSITIVE,165,47.2003055,8.7780752,Suisse
pianezzo,NEGATIVE,1,46.1689532,9.029511999999999,Suisse
pieterlen,POSITIVE,16,47.1750219,7.3361682,Suisse
pontresina,POSITIVE,45,46.489993,9.9042965,Suisse
porrentruy,POSITIVE,16,47.417129700000004,7.0761342,Suisse
poschiavo,NEGATIVE,144,46.3264671,10.0581552,Suisse
postfinance,POSITIVE,3,47.3446888,8.5329516,Suisse
prangins,POSITIVE,14,46.394797600000004,6.2487870999999995,Suisse
pratteln,POSITIVE,46,47.5192013,7.6944741,Suisse
praz,POSITIVE,1,46.667525700000006,6.4272029,Suisse
presinge,POSITIVE,1,46.2191549,6.25636,Suisse
preverenges,NEGATIVE,1,46.516083,6.526853,Suisse
prilly,POSITIVE,339,46.534566,6.6055827,Suisse
prily,POSITIVE,1,46.199582799999995,7.2621485,Suisse
rebévelier,POSITIVE,7,47.291300799999995,7.1918312,Suisse
recherswil,POSITIVE,1,47.16125,7.5942522,Suisse
regensdorf,POSITIVE,142,47.4316696,8.4686942,Suisse
reiden,POSITIVE,10,47.246019399999994,7.9730383,Suisse
reitnau,POSITIVE,19,47.2513234,8.0449307,Suisse
renens,POSITIVE,50,46.5349093,6.592844199999999,Suisse
rheinfelsstrasse,POSITIVE,6,46.8508394,9.5119364,Suisse
riederalp,POSITIVE,31,46.3781714,8.0331353,Suisse
riehen,POSITIVE,69,47.5750216,7.634640400000001,Suisse
riggisberg,POSITIVE,7,46.8106696,7.4798275,Suisse
roggliswil,POSITIVE,12,47.2111654,7.8827159,Suisse
rolle,POSITIVE,50,46.460156299999994,6.3380469,Suisse
romandie,NEGATIVE,1,46.5201383,6.6312755,Suisse
romanel,POSITIVE,4,46.5621173,6.6055577,Suisse
romanshorn,POSITIVE,30,47.565445200000006,9.377603599999999,Suisse
root,NEGATIVE,521,47.1153443,8.3911091,Suisse
rorschach,NEGATIVE,10,47.4776304,9.5019983,Suisse
rotkreuz,POSITIVE,48,47.140774799999996,8.4308106,Suisse
salvan,POSITIVE,8,46.1219825,7.0208326,Suisse
sargans,POSITIVE,243,47.0482641,9.4401995,Suisse
sarmenstorf,POSITIVE,5,47.309920899999995,8.2485603,Suisse
sarnen,POSITIVE,20,46.8956729,8.2461492,Suisse
satigny,POSITIVE,6,46.215770299999996,6.0330885,Suisse
sattel,POSITIVE,276,47.0810016,8.633486300000001,Suisse
savagnier,POSITIVE,116,47.050346000000005,6.956586,Suisse
schaffhausen,POSITIVE,1515,47.6960491,8.634513,Suisse
scharans,NEGATIVE,1,46.718123299999995,9.459744800000001,Suisse
schattdorf,NEGATIVE,1,46.8636973,8.6509309,Suisse
schiers,POSITIVE,4,46.968931500000004,9.6900481,Suisse
schindellegi,POSITIVE,2,47.175612,8.7112027,Suisse
schinznach,NEGATIVE,1,47.4473496,8.13772978603844,Suisse
schlieren,POSITIVE,94,47.396514700000004,8.444486099999999,Suisse
schluein,POSITIVE,1,46.7885941,9.2282504,Suisse
schmerikon,POSITIVE,38,47.2256001,8.9415774,Suisse
schmiedengasse,POSITIVE,3,47.207620899999995,7.534994,Suisse
schoetz,POSITIVE,3,47.169844299999994,7.9884821,Suisse
schoren,POSITIVE,2,47.438651899999996,7.7755582,Suisse
schwellbrunn,POSITIVE,1,47.352345,9.249133500000001,Suisse
schwerzenbach,POSITIVE,14,47.38150170000001,8.6523009,Suisse
