City,Sentiment,Count,Latitude,Longitude,Country
schübelbach,POSITIVE,68,47.172673100000004,8.9287461,Suisse
schüpfen,POSITIVE,10,47.0394266,7.377898200000001,Suisse
seelisberg,POSITIVE,6,46.977964,8.5858121,Suisse
seuzach,POSITIVE,54,47.534596,8.733834199999999,Suisse
sissach,POSITIVE,680,47.46347670000001,7.812563900000001,Suisse
sisseln,POSITIVE,47,47.5534624,7.989416,Suisse
soleure,NEGATIVE,6,47.2081355,7.5384044999999995,Suisse
solothurn,POSITIVE,4329,47.2081355,7.5384044999999995,Suisse
sommeraustrasse,POSITIVE,27,46.8482336,9.5039366,Suisse
spichermatt,POSITIVE,29,46.9657398,8.3622847,Suisse
st.gallen,POSITIVE,708,47.4250593,9.376587800000001,Suisse
st.moritz,POSITIVE,10,46.4960592,9.8386578,Suisse
st.silvester,POSITIVE,5,46.7410614,7.2193274999999995,Suisse
stabio,POSITIVE,1,45.8499456,8.9376319,Suisse
stadelhoferplatz,POSITIVE,1,47.36643335,8.54831661462973,Suisse
stansstad,POSITIVE,729,46.979282,8.3386483,Suisse
steffisburg,POSITIVE,53,46.777473799999996,7.635419500000001,Suisse
steinackerstrasse,POSITIVE,25,47.4518689,9.0409158,Suisse
steinhausen,POSITIVE,206,47.1975084,8.4860144,Suisse
steinmaur,POSITIVE,2,47.4989995,8.4555136,Suisse
stettlen,POSITIVE,31,46.9600997,7.5247508000000005,Suisse
strengelbach,NEGATIVE,44,47.279107200000006,7.9295347000000005,Suisse
studen,POSITIVE,53,47.1114412,7.3014693,Suisse
stäfa,POSITIVE,556,47.2413349,8.734874699999999,Suisse
subingen,POSITIVE,12,47.1939523,7.615925900000001,Suisse
suhr,POSITIVE,8,47.373214000000004,8.0795198,Suisse
suiça,NEGATIVE,1,46.7985624,8.231973599999998,Suisse
sumiswald,POSITIVE,27,47.0285646,7.7449828,Suisse
sursee,POSITIVE,3653,47.17403710000001,8.1089654,Suisse
svizra,POSITIVE,20,46.7985624,8.231973599999998,Suisse
swissgrid,POSITIVE,14,47.55398345,8.050071898466259,Suisse
switserland,NEGATIVE,1,46.7985624,8.231973599999998,Suisse
tafers,POSITIVE,5,46.8152805,7.2167886,Suisse
thonex,NEGATIVE,58,46.1884304,6.1983858,Suisse
toggenburg,POSITIVE,54,46.927991299999995,7.569762400000001,Suisse
tolochenaz,NEGATIVE,1,46.50115685,6.47751897449496,Suisse
triengen,POSITIVE,1,47.2351967,8.0767478,Suisse
turicum,POSITIVE,469,47.3685586,8.540443400000001,Suisse
ueberstorf,POSITIVE,15,46.8650568,7.3114056,Suisse
uefa,NEGATIVE,1,46.37093535,6.231168493722429,Suisse
uerikon,POSITIVE,14,47.2350588,8.7573767,Suisse
uerkheim,POSITIVE,22,47.30515020000001,8.0253266,Suisse
uetendorf,POSITIVE,35,46.774144,7.569395,Suisse
uetikon,NEGATIVE,100,47.2589924,8.6792539,Suisse
umiken,NEGATIVE,4,47.482462,8.1893151,Suisse
unteraegeri,POSITIVE,1,47.1374124,8.584483,Suisse
unterbäch,POSITIVE,1,46.285274900000005,7.799949300000001,Suisse
unterentfelden,POSITIVE,1,47.366456400000004,8.042651600000001,Suisse
unteriberg,NEGATIVE,3,47.059801799999995,8.8035271,Suisse
unterkulm,NEGATIVE,5,47.310784399999996,8.115695500000001,Suisse
unterohringen,POSITIVE,1,47.534403499999996,8.714365800000001,Suisse
unterseen,POSITIVE,75,46.6871654,7.849636900000001,Suisse
untersiggenthal,POSITIVE,13,47.499201899999996,8.2574722,Suisse
unterägeri,POSITIVE,38,47.1374124,8.584483,Suisse
ur,POSITIVE,4,46.78644129999999,8.6420159,Suisse
urdorf,POSITIVE,64,47.384708,8.4259004,Suisse
uri,POSITIVE,234,46.78644129999999,8.6420159,Suisse
urnäsch,POSITIVE,3,47.3175029,9.2837233,Suisse
urtenen,POSITIVE,3,47.019842700000005,7.4888338,Suisse
uster,POSITIVE,1772,47.3512065,8.7179221,Suisse
uttigen,POSITIVE,3,46.7937156,7.579181,Suisse
uttwil,NEGATIVE,1,47.5835512,9.340385099999999,Suisse
utzigen,POSITIVE,25,46.96039570000001,7.5657955,Suisse
uznach,POSITIVE,72,47.2250636,8.9856079,Suisse
uzwil,POSITIVE,21,47.4370506,9.1333201,Suisse
valais,POSITIVE,151,46.230306299999995,7.6605757,Suisse
verbier,POSITIVE,7,46.0967949,7.2285478,Suisse
verscio,POSITIVE,4,46.185990000000004,8.7311841,Suisse
volketswil,POSITIVE,82,47.389861700000004,8.690503,Suisse
waldstatt,POSITIVE,9,47.3563362,9.2838414,Suisse
walenstadt,POSITIVE,90,47.123645700000004,9.3149919,Suisse
walkringen,POSITIVE,6,46.95932815,7.6282278865106905,Suisse
waltenschwil,POSITIVE,16,47.3345396,8.3024947,Suisse
wangi,POSITIVE,2,47.49093045,8.95544913039773,Suisse
wattwil,POSITIVE,151,47.2915343,9.08781382593684,Suisse
weggis,POSITIVE,19,47.03293305,8.43095665119305,Suisse
weiningen,POSITIVE,9,47.4199708,8.436627099999999,Suisse
wengi,POSITIVE,1,47.083785799999994,7.400060300000001,Suisse
werd,NEGATIVE,114,47.371916299999995,8.52740995498992,Suisse
wernetshausen,NEGATIVE,2,47.2988,8.8643355,Suisse
wettingen,POSITIVE,855,47.4678661,8.322084599999998,Suisse
wetzikon,POSITIVE,2171,47.3226925,8.7980939,Suisse
wiestistrasse,POSITIVE,5,46.0229753,7.752308900000001,Suisse
willisau,POSITIVE,116,47.1215184,7.996589999999999,Suisse
wimmis,NEGATIVE,5,46.673432299999995,7.6368102,Suisse
